PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,Month,DayOfWeek,DayOfYear,Quarter,Season,IsWeekend,AQI_lag1,AQI_lag7,PM2.5_lag1,AQI_rolling_mean_7,AQI_rolling_std_7,PM_ratio,NOx_NO2_ratio,City_Encoded
54.77073586323505,66.935207103961,0.0,9.909145616396728,9.909145616396728,2.847221037049111,0.351494029315708,9.735659029909865,131.72734461014312,0,0,0,12,3,347,4,0,0,151.22,63.62,55.92137141342474,148.49142857142857,29.570725066395973,0.8182649671928622,0.9999998990831362,0
40.89323887879907,49.97554570636167,0.0,7.398422759700744,7.398422759700744,2.125808393364065,0.262434474884009,7.268893216019062,98.35102057900843,0,0,0,12,4,348,4,0,0,147.19,105.97,54.77073586323505,147.40714285714284,31.468027008529187,0.818264963044287,0.9999998648360742,0
64.4304359221604,78.74030728776786,0.0,11.656782798661776,11.656782798661776,3.3493742541983886,0.4134856538973301,11.452699062742877,154.9595801906552,0,0,0,12,5,349,4,0,1,98.38,202.85,40.89323887879907,144.28714285714287,25.588152020212846,0.8182649690256487,0.999999914213044,0
53.67634927280999,65.59775943364276,0.0,9.711148713228711,9.711148713228711,2.790330062812369,0.3444707467865464,9.541128601874552,129.09527043291064,0,0,0,12,6,350,4,0,1,181.01,156.78,64.4304359221604,142.37,24.991936032781968,0.8182649669436168,0.999999897025581,0
54.41044528225522,66.49489670324427,0.0,9.843961686057352,9.843961686057352,2.8284915658187453,0.3491818458834947,9.671616321831838,130.86082126017334,0,0,0,12,0,351,4,0,0,143.36,128.4,53.67634927280999,144.87428571428572,24.225309669257634,0.8182649671119134,0.9999998984148933,0
42.58721364256707,52.04574888794436,0.0,7.704897418843418,7.704897418843418,2.213868568339149,0.2733056455172233,7.570002201417734,102.42514509004208,0,0,0,12,1,352,4,0,0,145.93,147.03,54.41044528225522,138.80285714285714,28.537029578126326,0.8182649636955616,0.9999998702124355,0
70.51399848921352,86.17501697237776,0.0,12.757423613382956,12.757423613382956,3.6656242926198193,0.4525272312211629,12.534070161861315,169.59096189654707,0,0,0,12,2,353,4,0,0,104.53,151.22,42.58721364256707,146.47714285714287,38.06539535863935,0.8182649699222092,0.9999999216142733,0
49.27621809136274,60.22036788918357,0.0,8.915075045036934,8.915075045036934,2.56159210871813,0.3162326774214285,8.758992371745864,118.5126556965363,0,0,0,12,3,354,4,0,0,204.94,147.19,70.51399848921352,143.72857142857143,38.694767703386546,0.8182649658297502,0.9999998878304577,0
61.32759979396794,74.94833744151961,0.0,11.095416321956936,11.095416321956936,3.1880753386467404,0.3935730426129379,10.901160835372725,147.4970482840578,0,0,0,12,4,355,4,0,0,127.95,98.38,49.27621809136274,153.98142857142855,33.88574352564381,0.8182649684998741,0.9999999098727006,0
62.455089741758485,76.3262406588772,0.0,11.299402299095863,11.299402299095863,3.246687169359161,0.4008087676495971,11.101575482324872,150.20873828705396,0,0,0,12,5,356,4,0,1,170.15,181.01,61.32759979396794,152.99428571428572,33.057661168097766,0.8182649686969696,0.9999999114997515,0
54.79989346200392,66.97084054728595,0.0,9.914420821987294,9.914420821987294,2.84873677583363,0.3516811497133968,9.740841878656928,131.797470618138,0,0,0,12,6,357,4,0,1,174.1,143.36,62.455089741758485,153.55571428571426,32.89976385788748,0.8182649671993668,0.9999998991368314,0
53.37587397406222,65.2305491700902,0.0,9.656786590052992,9.656786590052992,2.7747100500770188,0.3425424310207984,9.487718235747224,128.37260690463856,0,0,0,12,0,358,4,0,0,147.29,145.93,54.79989346200392,153.03857142857143,33.0676309143203,0.8182649668733956,0.9999998964458947,0
46.7279271901769,57.10610665928271,0.0,8.45403713464911,8.45403713464911,2.4291208656715773,0.2998788888040363,8.306026185844747,112.38384277451156,0,0,0,12,1,359,4,0,0,142.31,104.53,53.37587397406222,155.10999999999999,29.816871622176098,0.8182649650887419,0.9999998817133323,0
49.20114223214676,60.12861783131184,0.0,8.901492287574904,8.901492287574904,2.557689339066321,0.315750874213123,8.745647417452581,118.33209314934794,0,0,0,12,2,360,4,0,0,119.03,204.94,46.7279271901769,144.0742857142857,21.411031313431874,0.8182649658090163,0.9999998876592986,0
61.41827684506931,75.05915368489093,0.0,11.111821653915094,11.111821653915094,3.192789126099187,0.3941549672768255,10.917278947306896,147.71513275873946,0,0,0,12,3,361,4,0,0,127.69,127.95,49.20114223214676,150.14857142857142,22.094705571374153,0.8182649685159928,0.9999999100057632,0
58.15547903172674,71.07169498213075,0.0,10.521514838793864,10.521514838793864,3.023174706512346,0.3732157936071854,10.337307060977698,139.86788212065005,0,0,0,12,4,362,4,0,0,170.47,170.15,61.41827684506931,148.5614285714286,20.77828708738312,0.8182649679043613,0.9999999049566608,0
42.603857406918166,52.06608919917575,0.0,7.707908616008485,7.707908616008485,2.2147337835904914,0.27341245773551,7.572960679373938,102.46517447521887,0,0,0,12,5,363,4,0,1,159.04,174.1,58.15547903172674,138.63142857142856,23.027001851863243,0.8182649637017035,0.9999998702631387,0
46.95999415555444,57.38971523500681,0.0,8.496022792070685,8.496022792070685,2.4411847157443054,0.3013681905533373,8.347276769964399,112.9419796087007,0,0,0,12,6,364,4,0,1,104.59,147.29,42.603857406918166,134.71,23.635991622946545,0.8182649651595523,0.9999998822978815,0
74.1768324290057,90.651359027734,0.0,13.420105140407031,13.420105140407031,3.8560343297359023,0.4760336574161064,13.185149643613084,178.400326624484,0,0,0,12,0,365,4,0,0,119.84,142.31,46.95999415555444,146.77142857142857,42.31897739335209,0.8182649703910889,0.9999999254849411,0
57.20346908589201,69.90824552531502,0.0,10.349276780771596,10.349276780771596,2.9736850894287072,0.3671062205562472,10.168084499336867,137.5782334564364,0,0,0,12,1,366,4,0,0,226.74,119.03,74.1768324290057,152.01142857142855,40.54520745561731,0.8182649677127521,0.9999999033749001,0
57.24517043116404,69.95920865623346,0.0,10.3568214064953,10.3568214064953,2.975852906706683,0.3673738410956927,10.175497035835754,137.67852802784898,0,0,0,1,2,1,1,0,0,155.71,127.69,57.20346908589201,156.03571428571428,39.10114783359638,0.8182649677212788,0.9999999034452886,0
57.73830326305693,70.56186530694809,0.0,10.446039215283824,10.446039215283824,3.0014880958436523,0.3705385465417309,10.263152843852488,138.86454602562677,0,0,0,1,3,2,1,0,0,155.86,170.47,57.24517043116404,154.19428571428574,38.60850245612693,0.818264967821175,0.9999999042699454,0
58.38810504724432,71.35598677191643,0.0,10.5636016398126,10.5636016398126,3.0352676184425493,0.3747086830896657,10.378657017900329,140.427363508446,0,0,0,1,4,3,1,0,0,157.58,159.04,57.73830326305693,154.3114285714286,38.62689496045096,0.8182649679502317,0.9999999053353261,0
60.16010177636248,73.5215404418039,0.0,10.884192067234576,10.884192067234576,3.127383714478318,0.3860805637196297,10.693634636603278,144.68913615228004,0,0,0,1,5,4,1,0,1,159.86,104.59,58.38810504724432,163.09285714285716,31.82827920486518,0.8182649682879992,0.9999999081236438,0
39.62418195443124,48.424633769166114,0.0,7.168824422909026,7.168824422909026,2.059837295562944,0.254290236455464,7.043314623537806,95.29885236962896,0,0,0,1,6,5,1,0,1,166.06,119.84,60.16010177636248,159.6,38.09134416110826,0.8182649625198936,0.9999998605071345,0
52.0309191355641,63.586882543351024,0.0,9.41345676926267,9.41345676926267,2.7047934486346903,0.333911113804031,9.248648566299265,125.1378990500953,0,0,0,1,0,6,1,0,0,95.39,226.74,39.62418195443124,146.8657142857143,24.31319659303207,0.8182649665491386,0.9999998937691097,0
46.94079735137719,57.36625485889381,0.0,8.492549697817637,8.492549697817637,2.440186782380145,0.3012449940699617,8.343864481686946,112.89580998911438,0,0,0,1,1,7,1,0,0,137.6,155.71,52.0309191355641,141.73142857142858,25.878624659856104,0.8182649651537212,0.9999998822497463,0
42.970392578314296,52.51403110139063,0.0,7.774222320391874,7.774222320391874,2.23378787578716,0.2757647161495956,7.638113381723837,103.34671648982318,0,0,0,1,2,8,1,0,0,119.77,155.86,46.94079735137719,134.59,28.1295953282896,0.8182649638357592,0.9999998713697872,0
47.53523982840502,58.09272182495035,0.0,8.600096492152279,8.600096492152279,2.471088487446432,0.3050598594018547,8.449528376429734,114.32548457332813,0,0,0,1,3,9,1,0,0,105.87,157.58,42.970392578314296,129.48714285714286,26.4539963674588,0.8182649653320953,0.9999998837222485,0
58.17687681429031,71.09784516954167,0.0,10.525386135024387,10.525386135024387,3.0242870563046385,0.3733531149831565,10.341110579622312,139.91934524294007,0,0,0,1,4,10,1,0,0,121.86,159.86,47.53523982840502,129.3814285714286,26.313498075177694,0.818264967908596,0.9999999049916182,0
77.739024042009,95.00470629616864,0.0,14.06457841341359,14.06457841341359,4.041212541032329,0.4988942062751846,13.818339656433125,186.9676397119904,0,0,0,1,5,11,1,0,1,159.12,166.06,58.17687681429031,141.07857142857142,51.49021959834422,0.8182649708047054,0.9999999288994026,0
46.087518324485096,56.32346426128149,0.0,8.338174081064848,8.338174081064848,2.395829627823988,0.2957690317962065,8.192191630623958,110.84361589946968,0,0,0,1,6,12,1,0,1,247.94,95.39,77.739024042009,144.13571428571427,48.89533476626127,0.8182649648896354,0.9999998800696808,0
47.21839423568622,57.705505457772674,0.0,8.542772648192905,8.542772648192905,2.454617475639362,0.3030264864281238,8.393208142508785,113.56344937474152,0,0,0,1,0,13,1,0,0,116.79,137.6,46.087518324485096,141.72857142857143,49.6792013585066,0.8182649652375785,0.9999998829419998,0
47.773945115239485,58.384443080092375,0.0,8.64328315761087,8.64328315761087,2.483497426337212,0.306591762922339,8.491958941669175,114.89958702208148,0,0,0,1,1,14,1,0,0,120.75,119.77,47.21839423568622,142.1457142857143,49.47593450596049,0.8182649654024744,0.9999998843032369,0
47.48320393169888,58.02912885932792,0.0,8.590682134838758,8.590682134838758,2.4683834352420324,0.3047259163442341,8.440278843085657,114.20033470288227,0,0,0,1,2,15,1,0,0,122.69,105.87,47.773945115239485,144.40285714285713,47.8798376891866,0.8182649653166594,0.9999998835948221,0
65.07677455455736,79.53019644183748,0.0,11.7737186682458,11.7737186682458,3.382973747106671,0.4176335654895881,11.567587651397004,156.51406855789574,0,0,0,1,3,16,1,0,0,121.67,121.86,47.48320393169888,153.17714285714285,48.68129062733292,0.818264969128861,0.9999999150650748,0
34.78276534168651,42.50794817889358,0.0,6.292913200443005,6.292913200443005,1.8081594056885664,0.2232201950183917,6.182738612999614,83.65491615995705,0,0,0,1,4,17,1,0,0,183.28,159.12,65.07677455455736,142.44285714285712,55.023572437724546,0.8182649601679011,0.9999998410911116,0
48.23073123614287,58.94268048776991,0.0,8.725925103464641,8.725925103464641,2.5072431553724357,0.3095232114713003,8.573154015144455,115.9981887080552,0,0,0,1,5,18,1,0,1,83.98,247.94,34.78276534168651,124.77857142857144,29.386083116883405,0.8182649655352094,0.9999998853989838,0
51.99786157519948,63.54648296473512,0.0,9.407475980905293,9.407475980905293,2.703074972886278,0.3336989652011544,9.242772487933724,125.05839336923326,0,0,0,1,6,19,1,0,1,124.29,116.79,48.23073123614287,127.73428571428573,29.488999563194643,0.8182649665409576,0.9999998937015736,0
57.46348442496768,70.22600975281591,0.0,10.39631887025221,10.39631887025221,2.987201817508101,0.3687748824388227,10.214302988898668,138.2035880300881,0,0,0,1,0,20,1,0,0,137.48,120.75,51.99786157519948,132.85857142857142,31.143224746629013,0.8182649677657152,0.999999903812117,0
45.87933932969184,56.069049126783824,0.0,8.3005102457855,8.3005102457855,2.385007578346194,0.2944330323332543,8.155187203377308,110.34293125911351,0,0,0,1,1,21,1,0,0,156.62,122.69,57.46348442496768,131.91142857142856,31.60146432713278,0.8182649648237144,0.9999998795254931,0
58.31680702005157,71.26885359502855,0.0,10.55070236938142,10.55070236938142,3.0315612369283373,0.3742511243137015,10.365983584335604,140.25588690419707,0,0,0,1,2,22,1,0,0,116.06,121.67,45.87933932969184,137.33142857142857,32.78364553074767,0.8182649679362117,0.9999999052195893,0
55.83698097140087,68.23826312491491,0.0,10.102051150219909,10.102051150219909,2.9026490946563897,0.3583367124274194,9.925187226889587,134.2917366086906,0,0,0,1,3,23,1,0,0,159.61,183.28,58.31680702005157,132.70857142857142,26.99502079308415,0.8182649674263017,0.9999999010102122,0
55.16163216515607,67.41292069522241,0.0,9.979866747226858,9.979866747226858,2.8675415267521043,0.3540026265445259,9.805141994700742,132.66747680041635,0,0,0,1,4,24,1,0,0,150.92,83.98,55.83698097140087,141.93428571428572,16.60012234607803,0.8182649672794913,0.9999998997982714,0
50.92582771165201,62.23635251737014,0.0,9.213523142913006,9.213523142913006,2.6473459906001326,0.3268191324524744,9.052215322697226,122.48007902031009,0,0,0,1,5,25,1,0,1,148.56,124.29,55.16163216515607,143.28285714285715,15.256929261033745,0.818264966269893,0.9999998914638977,0
25.81856279186346,31.55281411437161,0.0,4.671105733351858,4.671105733351858,1.3421611736407502,0.1656919616620371,4.589325303416758,62.09539938836847,0,0,0,1,6,26,1,0,1,133.73,137.48,50.92582771165201,132.62142857142857,34.24605156246549,0.8182649534844095,0.9999997859179725,0
48.012154571111054,58.67555838120317,0.0,8.686380117113627,8.686380117113627,2.495880589778272,0.3081204844219821,8.534301371499897,115.47249696364852,0,0,0,1,0,27,1,0,0,62.85,156.62,25.81856279186346,127.89428571428572,32.626813542004975,0.8182649654720096,0.9999998848772595,0
54.99859818573751,67.21367719401012,0.0,9.95037056798046,9.95037056798046,2.859066311500049,0.3529563475519577,9.776162226419522,132.27536899226752,0,0,0,1,1,28,1,0,0,123.53,116.06,48.012154571111054,132.4557142857143,32.927179177260626,0.8182649672435099,0.9999998995012405,0
64.1498178651444,78.397364519747,0.0,11.60601325639188,11.60601325639188,3.3347865072433924,0.4116847730071117,11.402818379606437,154.28467467920328,0,0,0,1,2,29,1,0,0,147.99,159.61,54.99859818573751,135.37285714285716,36.44992945319448,0.8182649689801901,0.9999999138377761,0
37.41985384260737,45.73072877839794,0.0,6.770016411621344,6.770016411621344,1.9452467341321884,0.2401438468233511,6.651488832839095,89.99729334830928,0,0,0,1,3,30,1,0,0,180.03,150.92,64.1498178651444,126.69857142857143,39.25080654312357,0.8182649615244841,0.9999998522898924,0
56.30909988927456,68.81523871320138,0.0,10.187467112443748,10.187467112443748,2.9271918891573696,0.3613665599937178,10.009107750021972,135.42721471413378,0,0,0,1,4,31,1,0,0,90.2,148.56,37.41985384260737,127.27285714285713,39.65133991610946,0.8182649675268419,0.9999999018401836,0
59.72728318101982,72.99259369933091,0.0,10.805886336644354,10.805886336644354,3.1048839216516733,0.383302928005192,10.616699861131526,143.6481779952681,0,0,0,2,5,32,1,0,1,152.58,133.73,56.30909988927456,131.6757142857143,42.1219799539159,0.8182649682073477,0.9999999074578544,0
54.71470624340822,66.86673341727493,0.0,9.899008712940075,9.899008712940075,2.844308373749002,0.3511344563334655,9.725699600561102,131.59258956398608,0,0,0,2,6,33,1,0,1,164.55,62.85,59.72728318101982,143.69714285714286,29.24556588287394,0.8182649671803437,0.9999998989797941,0
51.37802899933039,62.78898680950402,0.0,9.295335598723646,9.295335598723646,2.6708533800658056,0.3297211575971561,9.13259542861211,123.5676538705714,0,0,0,2,0,34,1,0,0,147.0,123.53,54.71470624340822,145.38000000000002,28.2123649014635,0.8182649663856117,0.999999892419173,0
62.66408052434449,76.58164787761795,0.0,11.337213003379636,11.337213003379636,3.2575514190967234,0.4021499768026826,11.138724207233956,150.71137533225988,0,0,0,2,1,35,1,0,0,135.31,147.99,51.37802899933039,149.21428571428572,30.36775529907929,0.8182649687327239,0.9999999117949084,0
44.67856679857605,54.601587410445376,0.0,8.083265951447242,8.083265951447242,2.32258620026136,0.2867270125290395,7.941746362184004,107.45499165940372,0,0,0,2,2,36,1,0,0,174.83,180.03,62.66408052434449,139.4742857142857,29.764665212934812,0.818264964431492,0.999999876287644,0
42.65564405411366,52.12937755746814,0.0,7.717277878990938,7.717277878990938,2.217425878721392,0.2737448012215086,7.582165907886049,102.5897248836406,0,0,0,2,3,37,1,0,0,111.85,90.2,44.67856679857605,141.5557142857143,26.01831909581065,0.8182649637207836,0.9999998704206475,0
52.9624603443668,64.72531719744771,0.0,9.581991614380504,9.581991614380504,2.7532190117529973,0.3398893276767329,9.414232749865088,127.378319009705,0,0,0,2,4,38,1,0,0,104.77,152.58,42.65564405411366,139.8814285714286,25.563789774191232,0.8182649667754781,0.9999998956375735,0
53.208072873652775,65.025479779819,0.0,9.626427941180706,9.626427941180706,2.7659870191446103,0.3414655587827879,9.45789109772028,127.96903384630336,0,0,0,2,5,39,1,0,1,140.86,164.55,52.9624603443668,136.62,23.243019023640837,0.8182649668338352,0.9999998961193185,0
57.52785983317933,70.30468281084838,0.0,10.40796569741329,10.40796569741329,2.990548331182603,0.3691880149495427,10.225745906624384,138.35841526489264,0,0,0,2,6,40,1,0,1,141.72,147.0,53.208072873652775,138.02714285714285,24.25240793150624,0.8182649677787539,0.9999999039197541,0
59.083717439017526,72.2060932890844,0.0,10.68945213960984,10.68945213960984,3.071428575644846,0.3791728115804137,10.502304161882376,142.100358618006,0,0,0,2,0,41,1,0,0,156.85,135.31,57.52785983317933,141.88142857142856,25.84050594742765,0.8182649680852407,0.9999999064498449,0
53.35487092557027,65.20488138640123,0.0,9.65298670928428,9.65298670928428,2.773618220278387,0.3424076428711415,9.483984882242224,128.32209314463594,0,0,0,2,1,42,1,0,0,162.29,174.83,59.083717439017526,137.2242857142857,21.482864378493804,0.8182649668684575,0.9999998964051308,0
48.01570852431279,58.67990166032562,0.0,8.687023099889645,8.687023099889645,2.496065339721123,0.3081432921004109,8.534933097110937,115.48104446279665,0,0,0,2,2,43,1,0,0,142.23,111.85,53.35487092557027,138.8942857142857,19.54892909014263,0.8182649654730417,0.9999998848857805,0
87.93875252685042,107.46977414265176,0.0,15.909917775958968,15.909917775958968,4.571438784235377,0.564351491202219,15.63137132674032,211.49868038319087,0,0,0,2,3,44,1,0,0,123.54,104.77,48.01570852431279,167.01857142857142,60.66003116511215,0.8182649718036861,0.9999999371461279,0
65.89202631071059,80.52651398769346,0.0,11.921214374455,11.921214374455,3.4253540787568952,0.4228654857871818,11.712501043491317,158.47480447524734,0,0,0,2,4,45,1,0,0,301.64,140.86,87.93875252685042,173.4857142857143,59.813661443169416,0.8182649692561587,0.9999999161159355,0
66.02228917911597,80.68570797947116,0.0,11.944781589886643,11.944781589886643,3.432125709143536,0.4237014544803972,11.735655650619831,158.78809553270526,0,0,0,2,5,46,1,0,1,186.13,141.72,65.89202631071059,179.8957142857143,58.22526595248915,0.8182649692762073,0.9999999162814399,0
46.61517127341643,56.968307878207256,0.0,8.433637284607295,8.433637284607295,2.4232593227656385,0.2991552718781967,8.285983490747022,112.11265712637586,0,0,0,2,6,47,1,0,1,186.59,156.85,66.02228917911597,174.4357142857143,62.38962409918891,0.8182649650540824,0.9999998814272126,0
58.0797072810008,70.97909447663206,0.0,10.507806180333851,10.507806180333851,3.0192357613935576,0.3727295244791337,10.323838409926356,139.68564590705392,0,0,0,2,0,48,1,0,0,118.63,162.29,46.61517127341643,173.93428571428572,62.517483116629805,0.818264967889341,0.9999999048326657,0
56.24581169899035,68.73789434203051,0.0,10.17601698522818,10.17601698522818,2.923901893798828,0.3609604047602617,9.99785808847341,135.2750023123845,0,0,0,2,1,49,1,0,0,158.78,142.23,58.0797072810008,175.38142857142856,61.774108230059014,0.818264967513462,0.9999999017297335,0
48.77706572722041,59.61035478010782,0.0,8.82476817982691,8.82476817982691,2.5356439981171035,0.3130293413159404,8.670266574206869,117.31216031432103,0,0,0,2,2,50,1,0,0,152.36,123.54,56.24581169899035,175.76142857142855,61.40916202776568,0.8182649656907012,0.9999998866825887,0
51.21246392743033,62.58665006521623,0.0,9.265381493112512,9.265381493112512,2.662246587619352,0.328658635187718,9.103165751214556,123.16945861286952,0,0,0,2,3,51,1,0,0,126.2,301.64,48.77706572722041,151.91714285714286,27.339912042217513,0.8182649663434807,0.9999998920713743,0
38.618462216552906,47.19554568257323,0.0,6.986869165692729,6.986869165692729,2.0075556099158303,0.2478359780370284,6.864544988744451,92.88002800284424,0,0,0,2,4,52,1,0,0,134.73,186.13,51.21246392743033,138.6157142857143,30.39923949549993,0.8182649620798358,0.9999998568743977,0
57.12385387253263,69.81094793179459,0.0,10.334872761361876,10.334872761361876,2.9695463444077888,0.3665952858080196,10.153932661523406,137.38675345381986,0,0,0,2,5,53,1,0,1,93.02,186.59,38.618462216552906,134.16428571428574,23.759784550891094,0.8182649676964387,0.9999999032402309,0
